-5.0;6.700422064409534E-4
-4.9;4.6813997495149516E-5
-4.8;4.592307798159036E-7
-4.7;3.6169949508140983E-12
-4.6;2.067027635373226E-6
-4.5;1.0055179946655973E-4
-4.4;0.0011348057356544937
-4.3;0.00700996703142473
-4.2;0.031676137042284676
-4.1;0.12017294043321976
-4.0;0.4150983928478017
-3.9;1.3827127829638728
-3.8;4.6671220010832615
-3.7;16.82027166854392
-3.5999999999999996;69.25525548316675
-3.5;361.98721822412165
-3.4;2932.5835733804415
-3.3;60176.11722348284
-3.2;2.501667954244487E7
-3.0999999999999996;1.9248504990924063E8
-3.0;119195.50274952326
-2.9;4467.850129723746
-2.8;495.157828618777
-2.6999999999999997;89.60537285547244
-2.5999999999999996;21.09442480478343
-2.5;5.7543865904927225
-2.4;1.6927262925254243
-2.3;0.5087707749099497
-2.1999999999999997;0.148735714357444
-2.0999999999999996;0.040018170437438993
-2.0;0.009188483361375217
-1.9;0.0015899230109597791
-1.7999999999999998;1.612602815419257E-4
-1.6999999999999997;4.810667995641725E-6
-1.5999999999999996;6.213911664236015E-10
-1.5;1.271812366764267E-7
-1.4;2.632577916118562E-5
-1.2999999999999998;4.5778671011145305E-4
-1.1999999999999997;0.0034531900292861287
-1.0999999999999996;0.01738374615369788
-1.0;0.07007870113078311
-0.8999999999999995;0.24971782446044932
-0.7999999999999998;0.839249939373211
-0.7000000000000002;2.800497356800981
-0.5999999999999996;9.753090665387226
-0.5;37.61845209902082
-0.39999999999999947;175.07813928572273
-0.2999999999999998;1141.3401654255952
-0.1999999999999993;14412.804691507992
-0.09999999999999964;980152.8027589155
0.0;Infinity
0.10000000000000053;23.740315639413897
0.20000000000000018;3.9608194853916228
0.3000000000000007;0.9278944159371753
0.40000000000000036;0.2369092552418425
0.5;0.058687146519243075
0.6000000000000005;0.012757897339476179
0.7000000000000002;0.0021172822452109673
0.8000000000000007;2.029258874835892E-4
0.9000000000000004;4.76217322924296E-6
1.0;0.0
1.1000000000000005;-2.884776663132895E-6
1.2000000000000002;-7.38934347494093E-5
1.3000000000000007;-4.559730315003536E-4
1.4000000000000004;-0.001581837706042059
1.5;-0.004019603182039742
1.6000000000000005;-0.008412436436711562
1.7000000000000002;-0.015430058489829722
1.8000000000000007;-0.025734418793781334
1.9000000000000004;-0.03995734104694503
2.0;-0.058687146519243075
2.1000000000000005;-0.08246161307224266
2.2;-0.11176522700973415
2.3000000000000007;-0.14702924083635252
2.4000000000000004;-0.18863349084791758
2.5;-0.2369092552418436
2.6000000000000005;-0.29214266731930355
2.7;-0.3545783623631688
2.8000000000000007;-0.4244231502444741
2.9000000000000004;-0.5018495834936542
3.0;-0.5869993432391366
3.0999999999999996;-0.6799864007334272
3.200000000000001;-0.7808999355434165
3.3000000000000007;-0.8898070066327328
3.4000000000000004;-1.0067549821157256
3.5;-1.1317737392177438
3.5999999999999996;-1.2648776491794873
3.700000000000001;-1.4060673633514598
3.8000000000000007;-1.55533141712681
3.9000000000000004;-1.7126476680602851
4.0;-1.8779845837916123
4.1;-2.0513023944192006
4.200000000000001;-2.2325541228777857
4.300000000000001;-2.4216865057432333
4.4;-2.6186408157712013
4.5;-2.823353596405496
4.600000000000001;-3.035757317486112
4.700000000000001;-3.255780960454607
4.800000000000001;-3.4833505404999365
4.9;-3.7183895723101212
